shipment_id,order_id,sku_id,warehouse_id,region,ship_date,delivery_date,lead_time_days,qty_shipped,on_time
500353,100307,SKU0049,WH_C,West,2025-01-04,2025-01-08,6,1,0
500354,100308,SKU0069,WH_B,Central,2025-01-03,2025-01-10,8,1,0
500355,100309,SKU0009,WH_B,Central,2025-01-03,2025-01-05,3,1,1
500356,100309,SKU0009,WH_B,Central,2025-01-02,2025-01-03,1,1,1
500357,100310,SKU0039,WH_A,East,2025-01-02,2025-01-04,2,9,1
500358,100311,SKU0017,WH_C,West,2025-01-02,2025-01-04,2,1,1
500359,100312,SKU0025,WH_B,Central,2025-01-02,2025-01-04,2,5,1
500360,100313,SKU0083,WH_A,East,2025-01-02,2025-01-04,2,1,1
500361,100314,SKU0068,WH_A,East,2025-01-02,2025-01-04,2,1,1
500362,100315,SKU0062,WH_C,West,2025-01-02,2025-01-03,1,4,1
500363,100316,SKU0097,WH_C,West,2025-01-02,2025-01-03,1,1,1
500364,100317,SKU0080,WH_C,West,2025-01-02,2025-01-03,1,3,1
500365,100317,SKU0080,WH_C,West,2025-01-02,2025-01-05,3,1,1
500366,100318,SKU0036,WH_C,West,2025-01-02,2025-01-04,2,1,1
500367,100319,SKU0010,WH_B,Central,2025-01-03,2025-01-05,3,2,1
500368,100320,SKU0038,WH_C,West,2025-01-02,2025-01-04,2,1,1
500369,100321,SKU0074,WH_A,East,2025-01-02,2025-01-03,1,1,1
500370,100321,SKU0074,WH_A,East,2025-01-03,2025-01-05,3,0,1
500371,100322,SKU0006,WH_A,East,2025-01-02,2025-01-06,4,6,0
500372,100323,SKU0092,WH_A,East,2025-01-03,2025-01-04,2,4,1
500373,100324,SKU0072,WH_B,Central,2025-01-03,2025-01-09,7,1,0
500374,100325,SKU0071,WH_B,Central,2025-01-03,2025-01-08,6,3,0
500375,100326,SKU0097,WH_B,Central,2025-01-02,2025-01-03,1,4,1
500376,100327,SKU0071,WH_C,West,2025-01-02,2025-01-05,3,2,1
500377,100328,SKU0063,WH_A,East,2025-01-02,2025-01-04,2,5,1
500378,100329,SKU0081,WH_B,Central,2025-01-02,2025-01-05,3,1,1
500379,100330,SKU0030,WH_B,Central,2025-01-04,2025-01-05,3,2,1
500380,100331,SKU0093,WH_C,West,2025-01-02,2025-01-03,1,1,1
500381,100331,SKU0093,WH_C,West,2025-01-02,2025-01-04,2,0,1
500382,100332,SKU0082,WH_C,West,2025-01-03,2025-01-06,4,9,1
500383,100333,SKU0091,WH_C,West,2025-01-02,2025-01-03,1,1,1
500384,100334,SKU0044,WH_B,Central,2025-01-02,2025-01-03,1,1,1
500385,100335,SKU0077,WH_A,East,2025-01-02,2025-01-03,1,1,1
500386,100336,SKU0072,WH_C,West,2025-01-02,2025-01-04,2,1,1
500387,100337,SKU0040,WH_B,Central,2025-01-03,2025-01-04,2,1,1
500388,100338,SKU0080,WH_A,East,2025-01-04,2025-01-05,3,1,1
500389,100338,SKU0080,WH_A,East,2025-01-02,2025-01-04,2,1,1
500390,100339,SKU0098,WH_B,Central,2025-01-02,2025-01-05,3,3,1
500391,100340,SKU0006,WH_C,West,2025-01-04,2025-01-05,3,1,1
500392,100341,SKU0064,WH_A,East,2025-01-03,2025-01-04,2,3,1
500393,100342,SKU0094,WH_A,East,2025-01-02,2025-01-03,1,1,1
500394,100343,SKU0057,WH_B,Central,2025-01-03,2025-01-04,2,1,1
500395,100344,SKU0033,WH_B,Central,2025-01-02,2025-01-03,1,1,1
500396,100345,SKU0070,WH_C,West,2025-01-02,2025-01-03,1,1,1
500397,100345,SKU0070,WH_C,West,2025-01-03,2025-01-09,7,0,0
500398,100346,SKU0050,WH_B,Central,2025-01-02,2025-01-04,2,1,1
500399,100347,SKU0092,WH_C,West,2025-01-04,2025-01-06,4,1,1
500400,100347,SKU0092,WH_C,West,2025-01-02,2025-01-08,6,8,0
500401,100348,SKU0025,WH_B,Central,2025-01-04,2025-01-05,3,1,1
500402,100349,SKU0030,WH_C,West,2025-01-03,2025-01-05,3,1,1
500403,100350,SKU0010,WH_B,Central,2025-01-03,2025-01-07,5,1,0
500404,100350,SKU0010,WH_B,Central,2025-01-03,2025-01-05,3,0,1
500405,100351,SKU0039,WH_A,East,2025-01-04,2025-01-05,3,5,1
500406,100352,SKU0054,WH_C,West,2025-01-03,2025-01-06,4,2,1
500407,100352,SKU0054,WH_C,West,2025-01-04,2025-01-11,9,2,0
500408,100353,SKU0025,WH_B,Central,2025-01-03,2025-01-05,3,4,1
500409,100354,SKU0029,WH_A,East,2025-01-03,2025-01-06,4,1,1
500410,100355,SKU0061,WH_A,East,2025-01-03,2025-01-04,2,3,1
500411,100356,SKU0040,WH_A,East,2025-01-02,2025-01-04,2,1,1
500412,100357,SKU0031,WH_B,Central,2025-01-02,2025-01-04,2,4,1
500413,100358,SKU0061,WH_C,West,2025-01-04,2025-01-09,7,1,0
500414,100359,SKU0018,WH_C,West,2025-01-03,2025-01-06,4,1,1
500415,100360,SKU0011,WH_C,West,2025-01-03,2025-01-04,2,1,1
500416,100361,SKU0057,WH_B,Central,2025-01-02,2025-01-05,3,5,1
500417,100362,SKU0056,WH_B,Central,2025-01-02,2025-01-04,2,1,1
500418,100363,SKU0053,WH_A,East,2025-01-03,2025-01-07,5,1,0
500419,100364,SKU0014,WH_B,Central,2025-01-03,2025-01-07,5,1,0
500420,100365,SKU0021,WH_A,East,2025-01-03,2025-01-10,8,7,0
500421,100366,SKU0093,WH_B,Central,2025-01-04,2025-01-05,3,2,1
500422,100367,SKU0010,WH_C,West,2025-01-05,2025-01-06,4,2,1
500423,100368,SKU0096,WH_B,Central,2025-01-03,2025-01-09,7,3,0
500424,100369,SKU0047,WH_C,West,2025-01-02,2025-01-06,4,1,0
500425,100370,SKU0023,WH_A,East,2025-01-05,2025-01-09,7,1,0
500426,100371,SKU0080,WH_B,Central,2025-01-04,2025-01-05,3,1,1
500427,100372,SKU0098,WH_C,West,2025-01-02,2025-01-05,3,8,1
500428,100373,SKU0027,WH_C,West,2025-01-02,2025-01-07,5,6,0
500429,100373,SKU0027,WH_C,West,2025-01-02,2025-01-04,2,2,1
500430,100374,SKU0043,WH_C,West,2025-01-02,2025-01-03,1,1,1
500431,100375,SKU0085,WH_A,East,2025-01-03,2025-01-05,3,7,1
500432,100376,SKU0041,WH_B,Central,2025-01-02,2025-01-03,1,2,1
500433,100377,SKU0052,WH_A,East,2025-01-03,2025-01-07,5,1,0
500434,100378,SKU0077,WH_B,Central,2025-01-02,2025-01-05,3,3,1
500435,100379,SKU0018,WH_B,Central,2025-01-02,2025-01-08,6,1,0
500436,100379,SKU0018,WH_B,Central,2025-01-02,2025-01-03,1,0,1
500437,100380,SKU0008,WH_A,East,2025-01-02,2025-01-05,3,3,1
500438,100381,SKU0038,WH_B,Central,2025-01-05,2025-01-09,7,8,0
500439,100382,SKU0063,WH_A,East,2025-01-03,2025-01-04,2,1,1
500440,100382,SKU0063,WH_A,East,2025-01-02,2025-01-07,5,0,0
500441,100383,SKU0027,WH_B,Central,2025-01-03,2025-01-05,3,1,1
500442,100384,SKU0072,WH_C,West,2025-01-03,2025-01-04,2,6,1
500443,100384,SKU0072,WH_C,West,2025-01-04,2025-01-07,5,2,1
500444,100385,SKU0001,WH_A,East,2025-01-02,2025-01-04,2,1,1
500445,100386,SKU0081,WH_B,Central,2025-01-04,2025-01-05,3,7,1
500446,100387,SKU0069,WH_C,West,2025-01-02,2025-01-03,1,1,1
500447,100387,SKU0069,WH_C,West,2025-01-02,2025-01-04,2,3,1
500448,100388,SKU0096,WH_B,Central,2025-01-03,2025-01-08,6,2,0
500449,100389,SKU0042,WH_B,Central,2025-01-03,2025-01-05,3,1,1
500450,100389,SKU0042,WH_B,Central,2025-01-04,2025-01-09,7,2,0
500451,100390,SKU0052,WH_A,East,2025-01-03,2025-01-04,2,1,1
500452,100390,SKU0052,WH_A,East,2025-01-02,2025-01-03,1,1,1
500453,100391,SKU0055,WH_A,East,2025-01-06,2025-01-08,6,1,1
500454,100392,SKU0018,WH_B,Central,2025-01-03,2025-01-07,5,2,0
500455,100393,SKU0050,WH_C,West,2025-01-03,2025-01-04,2,6,1
500456,100394,SKU0020,WH_B,Central,2025-01-02,2025-01-06,4,4,0
500457,100395,SKU0055,WH_B,Central,2025-01-03,2025-01-05,3,2,1
500458,100396,SKU0088,WH_A,East,2025-01-02,2025-01-03,1,1,1
500459,100397,SKU0026,WH_A,East,2025-01-02,2025-01-04,2,1,1
500460,100398,SKU0083,WH_C,West,2025-01-03,2025-01-09,7,3,0
500461,100399,SKU0055,WH_A,East,2025-01-05,2025-01-07,5,1,1
500462,100400,SKU0088,WH_B,Central,2025-01-04,2025-01-08,6,2,0
500463,100401,SKU0088,WH_C,West,2025-01-03,2025-01-05,3,1,1
500464,100402,SKU0031,WH_B,Central,2025-01-02,2025-01-03,1,1,1
500465,100402,SKU0031,WH_B,Central,2025-01-05,2025-01-09,7,0,0
500466,100403,SKU0071,WH_B,Central,2025-01-02,2025-01-03,1,1,1
500467,100403,SKU0071,WH_B,Central,2025-01-03,2025-01-05,3,0,1
500468,100404,SKU0041,WH_C,West,2025-01-02,2025-01-05,3,5,1
500469,100405,SKU0010,WH_B,Central,2025-01-02,2025-01-03,1,5,1
500470,100406,SKU0058,WH_A,East,2025-01-05,2025-01-08,6,2,1
500471,100407,SKU0066,WH_A,East,2025-01-02,2025-01-07,5,3,0
500472,100407,SKU0066,WH_A,East,2025-01-04,2025-01-05,3,1,1
500473,100408,SKU0078,WH_C,West,2025-01-02,2025-01-04,2,1,1
500474,100408,SKU0078,WH_C,West,2025-01-05,2025-01-09,7,0,0
500475,100409,SKU0057,WH_B,Central,2025-01-02,2025-01-04,2,1,1
500476,100410,SKU0089,WH_B,Central,2025-01-03,2025-01-04,2,6,1
500477,100411,SKU0083,WH_B,Central,2025-01-03,2025-01-05,3,1,1
500478,100411,SKU0083,WH_B,Central,2025-01-02,2025-01-04,2,0,1
500479,100412,SKU0066,WH_C,West,2025-01-05,2025-01-10,8,5,0
500480,100413,SKU0032,WH_A,East,2025-01-04,2025-01-09,7,2,0
500481,100414,SKU0057,WH_C,West,2025-01-02,2025-01-07,5,1,0
500482,100415,SKU0001,WH_A,East,2025-01-02,2025-01-06,4,5,0
500483,100416,SKU0046,WH_A,East,2025-01-03,2025-01-04,2,1,1
500484,100417,SKU0089,WH_C,West,2025-01-02,2025-01-04,2,2,1
500485,100418,SKU0070,WH_C,West,2025-01-03,2025-01-05,3,1,1
500486,100419,SKU0039,WH_B,Central,2025-01-04,2025-01-06,4,4,1
500487,100420,SKU0034,WH_C,West,2025-01-03,2025-01-06,4,5,1
500488,100421,SKU0061,WH_C,West,2025-01-02,2025-01-04,2,1,1
500489,100421,SKU0061,WH_C,West,2025-01-04,2025-01-07,5,3,1
500490,100422,SKU0010,WH_B,Central,2025-01-02,2025-01-03,1,1,1
500491,100422,SKU0010,WH_B,Central,2025-01-02,2025-01-03,1,1,1
500492,100423,SKU0028,WH_B,Central,2025-01-02,2025-01-04,2,1,1
500493,100424,SKU0095,WH_A,East,2025-01-02,2025-01-03,1,4,1
500494,100425,SKU0053,WH_B,Central,2025-01-04,2025-01-05,3,3,1
500495,100426,SKU0003,WH_C,West,2025-01-03,2025-01-04,2,1,1
500496,100427,SKU0088,WH_B,Central,2025-01-02,2025-01-03,1,8,1
500497,100428,SKU0074,WH_A,East,2025-01-02,2025-01-09,7,1,0
500498,100429,SKU0064,WH_C,West,2025-01-02,2025-01-04,2,1,1
500499,100430,SKU0027,WH_A,East,2025-01-03,2025-01-05,2,1,1
500500,100431,SKU0062,WH_B,Central,2025-01-04,2025-01-05,2,4,1
500501,100432,SKU0056,WH_A,East,2025-01-03,2025-01-04,1,1,1
500502,100433,SKU0016,WH_B,Central,2025-01-04,2025-01-07,4,2,1
500503,100434,SKU0047,WH_A,East,2025-01-03,2025-01-05,2,4,1
500504,100435,SKU0013,WH_B,Central,2025-01-03,2025-01-04,1,1,1
500505,100436,SKU0032,WH_B,Central,2025-01-06,2025-01-07,4,8,1
500506,100437,SKU0013,WH_A,East,2025-01-04,2025-01-06,3,1,1
500507,100438,SKU0017,WH_B,Central,2025-01-03,2025-01-05,2,1,1
500508,100439,SKU0039,WH_B,Central,2025-01-04,2025-01-07,4,2,1
500509,100439,SKU0039,WH_B,Central,2025-01-04,2025-01-06,3,1,1
500510,100440,SKU0100,WH_A,East,2025-01-04,2025-01-06,3,4,1
500511,100441,SKU0002,WH_A,East,2025-01-06,2025-01-08,5,6,1
500512,100442,SKU0058,WH_A,East,2025-01-03,2025-01-05,2,1,1
500513,100443,SKU0087,WH_C,West,2025-01-03,2025-01-04,1,1,1
500514,100444,SKU0077,WH_B,Central,2025-01-03,2025-01-05,2,1,1
500515,100445,SKU0001,WH_A,East,2025-01-05,2025-01-06,3,1,1
500516,100446,SKU0001,WH_C,West,2025-01-03,2025-01-06,3,5,1
500517,100447,SKU0046,WH_A,East,2025-01-03,2025-01-07,4,1,0
500518,100447,SKU0046,WH_A,East,2025-01-04,2025-01-06,3,0,1
500519,100448,SKU0098,WH_C,West,2025-01-03,2025-01-04,1,6,1
500520,100449,SKU0074,WH_B,Central,2025-01-03,2025-01-06,3,12,1
500521,100450,SKU0079,WH_B,Central,2025-01-06,2025-01-09,6,6,1
500522,100451,SKU0063,WH_A,East,2025-01-04,2025-01-10,7,1,0
500523,100451,SKU0063,WH_A,East,2025-01-05,2025-01-08,5,0,1
500524,100452,SKU0076,WH_A,East,2025-01-03,2025-01-04,1,1,1
500525,100453,SKU0046,WH_A,East,2025-01-03,2025-01-04,1,1,1
500526,100453,SKU0046,WH_A,East,2025-01-03,2025-01-08,5,0,0
500527,100454,SKU0086,WH_A,East,2025-01-04,2025-01-07,4,6,1
500528,100455,SKU0077,WH_B,Central,2025-01-03,2025-01-04,1,4,1
500529,100456,SKU0018,WH_A,East,2025-01-03,2025-01-05,2,2,1
500530,100457,SKU0088,WH_B,Central,2025-01-03,2025-01-05,2,10,1
500531,100458,SKU0038,WH_B,Central,2025-01-03,2025-01-04,1,4,1
500532,100459,SKU0017,WH_B,Central,2025-01-03,2025-01-04,1,1,1
500533,100460,SKU0007,WH_C,West,2025-01-05,2025-01-07,4,1,1
500534,100461,SKU0070,WH_C,West,2025-01-04,2025-01-06,3,1,1
500535,100462,SKU0100,WH_A,East,2025-01-04,2025-01-07,4,1,1
500536,100463,SKU0001,WH_C,West,2025-01-06,2025-01-07,4,1,1
500537,100464,SKU0090,WH_B,Central,2025-01-04,2025-01-11,8,1,0
500538,100465,SKU0014,WH_B,Central,2025-01-03,2025-01-05,2,6,1
500539,100466,SKU0084,WH_C,West,2025-01-03,2025-01-07,4,13,0
500540,100467,SKU0031,WH_C,West,2025-01-03,2025-01-05,2,1,1
500541,100468,SKU0016,WH_B,Central,2025-01-05,2025-01-06,3,5,1
500542,100468,SKU0016,WH_B,Central,2025-01-03,2025-01-10,7,1,0
500543,100469,SKU0022,WH_B,Central,2025-01-05,2025-01-08,5,1,1
500544,100469,SKU0022,WH_B,Central,2025-01-03,2025-01-07,4,0,0
500545,100470,SKU0086,WH_A,East,2025-01-06,2025-01-09,6,4,1
500546,100471,SKU0017,WH_C,West,2025-01-03,2025-01-05,2,3,1
500547,100471,SKU0017,WH_C,West,2025-01-03,2025-01-04,1,3,1
500548,100472,SKU0021,WH_B,Central,2025-01-04,2025-01-05,2,1,1
500549,100473,SKU0090,WH_C,West,2025-01-03,2025-01-05,2,4,1
500550,100473,SKU0090,WH_C,West,2025-01-03,2025-01-04,1,1,1
500551,100474,SKU0049,WH_B,Central,2025-01-03,2025-01-05,2,1,1
500552,100475,SKU0062,WH_B,Central,2025-01-03,2025-01-05,2,1,1
500553,100476,SKU0009,WH_B,Central,2025-01-03,2025-01-04,1,5,1
500554,100477,SKU0078,WH_C,West,2025-01-05,2025-01-06,3,1,1
500555,100478,SKU0095,WH_B,Central,2025-01-04,2025-01-06,3,2,1
500556,100479,SKU0085,WH_B,Central,2025-01-03,2025-01-04,1,1,1
500557,100480,SKU0046,WH_C,West,2025-01-05,2025-01-07,4,1,1
500558,100480,SKU0046,WH_C,West,2025-01-03,2025-01-06,3,2,1
500559,100481,SKU0090,WH_B,Central,2025-01-03,2025-01-06,3,1,1
500560,100482,SKU0027,WH_B,Central,2025-01-03,2025-01-05,2,7,1
500561,100483,SKU0065,WH_C,West,2025-01-04,2025-01-06,3,1,1
500562,100483,SKU0065,WH_C,West,2025-01-03,2025-01-06,3,0,1
500563,100484,SKU0010,WH_B,Central,2025-01-04,2025-01-06,3,1,1
500564,100485,SKU0067,WH_A,East,2025-01-03,2025-01-04,1,1,1
500565,100485,SKU0067,WH_A,East,2025-01-04,2025-01-09,6,0,0
500566,100486,SKU0033,WH_C,West,2025-01-04,2025-01-07,4,5,1
500567,100487,SKU0049,WH_A,East,2025-01-05,2025-01-06,3,1,1
500568,100488,SKU0070,WH_A,East,2025-01-03,2025-01-05,2,1,1
500569,100489,SKU0041,WH_A,East,2025-01-04,2025-01-05,2,1,1
500570,100490,SKU0059,WH_C,West,2025-01-04,2025-01-05,2,6,1
500571,100491,SKU0006,WH_C,West,2025-01-05,2025-01-11,8,1,0
500572,100491,SKU0006,WH_C,West,2025-01-03,2025-01-05,2,4,1
500573,100492,SKU0068,WH_C,West,2025-01-05,2025-01-06,3,3,1
500574,100493,SKU0061,WH_A,East,2025-01-03,2025-01-06,3,1,1
500575,100494,SKU0047,WH_A,East,2025-01-04,2025-01-06,3,7,1
500576,100495,SKU0066,WH_B,Central,2025-01-06,2025-01-12,9,2,0
500577,100496,SKU0019,WH_B,Central,2025-01-05,2025-01-06,3,1,1
500578,100497,SKU0092,WH_B,Central,2025-01-03,2025-01-07,4,2,0
500579,100498,SKU0074,WH_A,East,2025-01-04,2025-01-06,3,1,1
500580,100498,SKU0074,WH_A,East,2025-01-03,2025-01-07,4,2,0
500581,100499,SKU0033,WH_A,East,2025-01-03,2025-01-09,6,1,0
500582,100500,SKU0055,WH_C,West,2025-01-04,2025-01-07,4,2,1
500583,100501,SKU0057,WH_B,Central,2025-01-03,2025-01-05,2,2,1
500584,100502,SKU0013,WH_B,Central,2025-01-04,2025-01-06,3,1,1
500585,100503,SKU0052,WH_B,Central,2025-01-03,2025-01-05,2,9,1
500586,100504,SKU0052,WH_B,Central,2025-01-03,2025-01-07,4,4,0
500587,100505,SKU0049,WH_B,Central,2025-01-05,2025-01-06,3,4,1
500588,100506,SKU0005,WH_A,East,2025-01-05,2025-01-08,5,3,1
500589,100507,SKU0087,WH_B,Central,2025-01-03,2025-01-04,1,1,1
500590,100508,SKU0056,WH_C,West,2025-01-03,2025-01-05,2,1,1
500591,100509,SKU0098,WH_B,Central,2025-01-03,2025-01-05,2,5,1
500592,100510,SKU0055,WH_A,East,2025-01-03,2025-01-06,3,1,1
500593,100511,SKU0089,WH_B,Central,2025-01-04,2025-01-11,8,1,0
500594,100512,SKU0099,WH_C,West,2025-01-03,2025-01-04,1,1,1
500595,100513,SKU0056,WH_B,Central,2025-01-04,2025-01-05,2,1,1
500596,100513,SKU0056,WH_B,Central,2025-01-04,2025-01-05,2,0,1
500597,100514,SKU0036,WH_C,West,2025-01-03,2025-01-05,2,2,1
500598,100515,SKU0009,WH_C,West,2025-01-03,2025-01-04,1,1,1
500599,100516,SKU0029,WH_A,East,2025-01-04,2025-01-08,5,2,0
500600,100517,SKU0077,WH_B,Central,2025-01-03,2025-01-07,4,3,0
500601,100518,SKU0033,WH_A,East,2025-01-03,2025-01-05,2,4,1
500602,100519,SKU0015,WH_C,West,2025-01-03,2025-01-05,2,2,1
500603,100520,SKU0013,WH_B,Central,2025-01-03,2025-01-05,2,1,1
500604,100520,SKU0013,WH_B,Central,2025-01-07,2025-01-10,7,0,1
500605,100521,SKU0082,WH_C,West,2025-01-05,2025-01-07,4,1,1
500606,100521,SKU0082,WH_C,West,2025-01-03,2025-01-04,1,0,1
500607,100522,SKU0038,WH_B,Central,2025-01-03,2025-01-05,2,2,1
500608,100522,SKU0038,WH_B,Central,2025-01-04,2025-01-06,3,1,1
500609,100523,SKU0051,WH_C,West,2025-01-04,2025-01-05,2,1,1
500610,100524,SKU0055,WH_B,Central,2025-01-03,2025-01-05,2,30,1
500611,100525,SKU0060,WH_A,East,2025-01-04,2025-01-11,8,6,0
500612,100526,SKU0011,WH_C,West,2025-01-03,2025-01-06,3,4,1
500613,100527,SKU0057,WH_A,East,2025-01-05,2025-01-06,3,1,1
500614,100528,SKU0022,WH_C,West,2025-01-06,2025-01-07,4,1,1
500615,100528,SKU0022,WH_C,West,2025-01-06,2025-01-07,4,0,1
500616,100529,SKU0028,WH_A,East,2025-01-04,2025-01-07,4,11,1
500617,100530,SKU0063,WH_C,West,2025-01-03,2025-01-04,1,4,1
500618,100531,SKU0029,WH_B,Central,2025-01-03,2025-01-04,1,1,1
500619,100532,SKU0004,WH_A,East,2025-01-04,2025-01-08,5,1,0
500620,100533,SKU0092,WH_A,East,2025-01-03,2025-01-04,1,10,1
500621,100534,SKU0070,WH_B,Central,2025-01-03,2025-01-04,1,1,1
500622,100535,SKU0066,WH_C,West,2025-01-06,2025-01-07,4,3,1
500623,100536,SKU0031,WH_A,East,2025-01-03,2025-01-04,1,5,1
500624,100537,SKU0043,WH_B,Central,2025-01-03,2025-01-04,1,4,1
500625,100538,SKU0036,WH_C,West,2025-01-03,2025-01-04,1,1,1
500626,100539,SKU0069,WH_C,West,2025-01-04,2025-01-06,3,1,1
500627,100540,SKU0084,WH_B,Central,2025-01-04,2025-01-06,3,1,1
500628,100541,SKU0049,WH_B,Central,2025-01-03,2025-01-04,1,7,1
500629,100542,SKU0025,WH_C,West,2025-01-03,2025-01-04,1,4,1
500630,100542,SKU0025,WH_C,West,2025-01-05,2025-01-06,3,1,1
500631,100543,SKU0006,WH_C,West,2025-01-03,2025-01-05,2,1,1
500632,100543,SKU0006,WH_C,West,2025-01-04,2025-01-07,4,0,1
500633,100544,SKU0022,WH_B,Central,2025-01-03,2025-01-05,2,6,1
500634,100545,SKU0067,WH_B,Central,2025-01-04,2025-01-06,3,2,1
500635,100546,SKU0095,WH_A,East,2025-01-06,2025-01-08,5,1,1
500636,100547,SKU0079,WH_A,East,2025-01-04,2025-01-06,3,1,1
500637,100547,SKU0079,WH_A,East,2025-01-05,2025-01-07,4,2,1
500638,100548,SKU0072,WH_C,West,2025-01-06,2025-01-07,4,1,1
500639,100549,SKU0025,WH_B,Central,2025-01-05,2025-01-07,4,4,1
500640,100550,SKU0031,WH_C,West,2025-01-04,2025-01-05,2,9,1
500641,100551,SKU0009,WH_A,East,2025-01-03,2025-01-07,4,1,0
500642,100552,SKU0027,WH_C,West,2025-01-03,2025-01-06,3,2,1
500643,100553,SKU0005,WH_A,East,2025-01-07,2025-01-08,5,1,1
500644,100554,SKU0020,WH_A,East,2025-01-03,2025-01-04,1,1,1
500645,100555,SKU0087,WH_B,Central,2025-01-03,2025-01-05,2,1,1
500646,100556,SKU0035,WH_A,East,2025-01-03,2025-01-05,2,4,1
500647,100557,SKU0099,WH_C,West,2025-01-06,2025-01-07,4,1,1
500648,100558,SKU0100,WH_C,West,2025-01-05,2025-01-07,4,1,1
500649,100558,SKU0100,WH_C,West,2025-01-03,2025-01-04,1,1,1
500650,100559,SKU0076,WH_C,West,2025-01-03,2025-01-06,3,4,1
500651,100560,SKU0085,WH_B,Central,2025-01-04,2025-01-06,3,4,1
500652,100561,SKU0096,WH_B,Central,2025-01-03,2025-01-06,3,1,1
500653,100562,SKU0036,WH_A,East,2025-01-03,2025-01-06,3,1,1
500654,100563,SKU0051,WH_B,Central,2025-01-03,2025-01-05,2,3,1
500655,100564,SKU0095,WH_C,West,2025-01-04,2025-01-08,5,3,0
500656,100565,SKU0037,WH_C,West,2025-01-05,2025-01-07,4,1,1
500657,100566,SKU0043,WH_B,Central,2025-01-05,2025-01-07,4,4,1
500658,100567,SKU0099,WH_B,Central,2025-01-04,2025-01-07,4,3,1
500659,100568,SKU0053,WH_B,Central,2025-01-05,2025-01-07,4,1,1
500660,100569,SKU0031,WH_C,West,2025-01-06,2025-01-07,4,1,1
500661,100569,SKU0031,WH_C,West,2025-01-06,2025-01-07,4,0,1
500662,100570,SKU0048,WH_A,East,2025-01-04,2025-01-07,4,1,1
500663,100571,SKU0006,WH_A,East,2025-01-05,2025-01-06,3,3,1
500664,100572,SKU0036,WH_B,Central,2025-01-07,2025-01-08,5,1,1
500665,100573,SKU0027,WH_C,West,2025-01-03,2025-01-07,4,1,0
500666,100573,SKU0027,WH_C,West,2025-01-05,2025-01-08,5,0,1
500667,100574,SKU0024,WH_B,Central,2025-01-05,2025-01-06,3,1,1
500668,100575,SKU0051,WH_A,East,2025-01-03,2025-01-09,6,6,0
500669,100575,SKU0051,WH_A,East,2025-01-04,2025-01-09,6,1,0
500670,100576,SKU0027,WH_B,Central,2025-01-05,2025-01-08,5,1,1
500671,100577,SKU0051,WH_A,East,2025-01-04,2025-01-06,3,1,1
500672,100578,SKU0001,WH_C,West,2025-01-03,2025-01-06,3,4,1
500673,100579,SKU0069,WH_A,East,2025-01-05,2025-01-07,4,1,1
500674,100580,SKU0004,WH_B,Central,2025-01-03,2025-01-04,1,1,1
500675,100581,SKU0039,WH_C,West,2025-01-03,2025-01-06,3,1,1
500676,100582,SKU0049,WH_B,Central,2025-01-04,2025-01-06,3,2,1
500677,100583,SKU0091,WH_B,Central,2025-01-04,2025-01-05,2,5,1
500678,100583,SKU0091,WH_B,Central,2025-01-05,2025-01-06,3,3,1
500679,100584,SKU0086,WH_B,Central,2025-01-04,2025-01-06,3,1,1
500680,100585,SKU0060,WH_B,Central,2025-01-03,2025-01-04,1,6,1
500681,100586,SKU0020,WH_B,Central,2025-01-06,2025-01-07,4,3,1
500682,100587,SKU0086,WH_B,Central,2025-01-03,2025-01-04,1,1,1
500683,100588,SKU0062,WH_A,East,2025-01-05,2025-01-06,3,2,1
500684,100589,SKU0028,WH_A,East,2025-01-03,2025-01-04,1,5,1
500685,100590,SKU0053,WH_A,East,2025-01-07,2025-01-14,11,3,0
500686,100590,SKU0053,WH_A,East,2025-01-03,2025-01-06,3,4,1
500687,100591,SKU0020,WH_C,West,2025-01-03,2025-01-05,2,4,1
500688,100592,SKU0065,WH_A,East,2025-01-04,2025-01-05,2,3,1
500689,100593,SKU0062,WH_B,Central,2025-01-03,2025-01-08,5,3,0
500690,100594,SKU0085,WH_C,West,2025-01-03,2025-01-04,1,5,1
500691,100595,SKU0072,WH_A,East,2025-01-04,2025-01-05,2,3,1
500692,100596,SKU0001,WH_A,East,2025-01-03,2025-01-04,1,3,1
500693,100597,SKU0070,WH_B,Central,2025-01-03,2025-01-05,2,1,1
500694,100598,SKU0079,WH_A,East,2025-01-03,2025-01-05,2,1,1
500695,100599,SKU0082,WH_B,Central,2025-01-06,2025-01-08,5,1,1
500696,100600,SKU0083,WH_B,Central,2025-01-04,2025-01-05,2,1,1
500697,100601,SKU0098,WH_C,West,2025-01-05,2025-01-09,6,1,0
500698,100602,SKU0052,WH_B,Central,2025-01-04,2025-01-05,2,1,1
500699,100603,SKU0044,WH_C,West,2025-01-03,2025-01-04,1,1,1
500700,100603,SKU0044,WH_C,West,2025-01-07,2025-01-09,6,0,1
500701,100604,SKU0023,WH_B,Central,2025-01-03,2025-01-04,1,1,1
500702,100605,SKU0077,WH_B,Central,2025-01-03,2025-01-06,3,2,1
500703,100606,SKU0100,WH_A,East,2025-01-04,2025-01-06,3,1,1
500704,100607,SKU0064,WH_C,West,2025-01-03,2025-01-04,1,4,1
500705,100608,SKU0040,WH_C,West,2025-01-03,2025-01-09,6,1,0
500706,100609,SKU0054,WH_A,East,2025-01-04,2025-01-09,6,1,0
