date,warehouse_id,region,sku_id,category,on_hand,backorder,reorder_point,reorder_qty
2025-01-02,WH_B,Central,SKU0024,Electronics,63,7,20,41
2025-01-02,WH_B,Central,SKU0025,Office,123,1,21,77
2025-01-02,WH_B,Central,SKU0026,Hardware,67,1,50,37
2025-01-02,WH_B,Central,SKU0027,Electronics,231,5,50,101
2025-01-02,WH_B,Central,SKU0028,Electronics,159,1,22,82
2025-01-02,WH_B,Central,SKU0029,Sports,101,3,42,36
2025-01-02,WH_B,Central,SKU0030,Housewares,87,4,34,75
2025-01-02,WH_B,Central,SKU0031,Sports,48,0,47,57
2025-01-02,WH_B,Central,SKU0032,Sports,74,6,45,58
2025-01-02,WH_B,Central,SKU0033,Housewares,40,2,37,101
2025-01-02,WH_B,Central,SKU0034,Office,116,3,22,65
2025-01-02,WH_B,Central,SKU0035,Hardware,238,7,29,84
2025-01-02,WH_B,Central,SKU0036,Housewares,161,1,50,33
2025-01-02,WH_B,Central,SKU0037,Sports,161,1,32,33
2025-01-02,WH_B,Central,SKU0038,Housewares,65,6,32,119
2025-01-02,WH_B,Central,SKU0039,Office,93,3,36,74
2025-01-02,WH_B,Central,SKU0040,Housewares,20,5,26,48
2025-01-02,WH_B,Central,SKU0041,Sports,189,1,40,38
2025-01-02,WH_B,Central,SKU0042,Electronics,73,5,16,41
2025-01-02,WH_B,Central,SKU0043,Hardware,223,6,28,78
2025-01-02,WH_B,Central,SKU0044,Hardware,183,2,44,73
2025-01-02,WH_B,Central,SKU0045,Electronics,89,5,38,69
2025-01-02,WH_B,Central,SKU0046,Hardware,152,4,20,36
2025-01-02,WH_B,Central,SKU0047,Electronics,93,5,25,109
2025-01-02,WH_B,Central,SKU0048,Hardware,58,4,20,64
2025-01-02,WH_B,Central,SKU0049,Housewares,131,3,42,92
2025-01-02,WH_B,Central,SKU0050,Hardware,257,1,43,83
2025-01-02,WH_B,Central,SKU0051,Hardware,128,2,28,95
2025-01-02,WH_B,Central,SKU0052,Hardware,68,5,37,85
2025-01-02,WH_B,Central,SKU0053,Hardware,69,3,33,116
2025-01-02,WH_B,Central,SKU0054,Office,179,4,46,97
2025-01-02,WH_B,Central,SKU0055,Housewares,196,7,34,35
2025-01-02,WH_B,Central,SKU0056,Housewares,72,3,40,106
2025-01-02,WH_B,Central,SKU0057,Electronics,50,6,15,56
2025-01-02,WH_B,Central,SKU0058,Sports,96,3,28,47
2025-01-02,WH_B,Central,SKU0059,Electronics,125,3,33,71
2025-01-02,WH_B,Central,SKU0060,Hardware,65,3,15,93
2025-01-02,WH_B,Central,SKU0061,Office,140,0,26,46
2025-01-02,WH_B,Central,SKU0062,Housewares,118,1,49,120
2025-01-02,WH_B,Central,SKU0063,Housewares,89,0,47,101
2025-01-02,WH_B,Central,SKU0064,Sports,185,3,37,39
2025-01-02,WH_B,Central,SKU0065,Sports,136,2,17,85
2025-01-02,WH_B,Central,SKU0066,Sports,18,6,44,39
2025-01-02,WH_B,Central,SKU0067,Hardware,125,0,42,103
2025-01-02,WH_B,Central,SKU0068,Electronics,176,1,41,67
2025-01-02,WH_B,Central,SKU0069,Hardware,58,4,40,32
2025-01-02,WH_B,Central,SKU0070,Hardware,146,1,25,109
2025-01-02,WH_B,Central,SKU0071,Hardware,178,4,38,41
2025-01-02,WH_B,Central,SKU0072,Office,137,2,21,61
2025-01-02,WH_B,Central,SKU0073,Office,149,0,40,97
2025-01-02,WH_B,Central,SKU0074,Hardware,40,1,40,69
2025-01-02,WH_B,Central,SKU0075,Sports,105,3,29,72
2025-01-02,WH_B,Central,SKU0076,Hardware,85,3,19,95
2025-01-02,WH_B,Central,SKU0077,Office,169,5,22,97
2025-01-02,WH_B,Central,SKU0078,Housewares,149,5,27,74
2025-01-02,WH_B,Central,SKU0079,Hardware,156,3,24,60
2025-01-02,WH_B,Central,SKU0080,Hardware,70,3,24,62
2025-01-02,WH_B,Central,SKU0081,Housewares,76,5,26,107
2025-01-02,WH_B,Central,SKU0082,Hardware,84,4,19,52
2025-01-02,WH_B,Central,SKU0083,Housewares,179,5,46,89
2025-01-02,WH_B,Central,SKU0084,Office,157,6,43,117
2025-01-02,WH_B,Central,SKU0085,Hardware,229,0,35,110
2025-01-02,WH_B,Central,SKU0086,Hardware,141,1,24,86
2025-01-02,WH_B,Central,SKU0087,Office,45,1,45,86
2025-01-02,WH_B,Central,SKU0088,Housewares,176,0,34,65
2025-01-02,WH_B,Central,SKU0089,Electronics,234,0,18,75
2025-01-02,WH_B,Central,SKU0090,Electronics,192,4,19,69
2025-01-02,WH_B,Central,SKU0091,Electronics,201,3,43,34
2025-01-02,WH_B,Central,SKU0092,Housewares,24,2,38,66
2025-01-02,WH_B,Central,SKU0093,Sports,38,0,20,108
2025-01-02,WH_B,Central,SKU0094,Hardware,255,4,47,79
2025-01-02,WH_B,Central,SKU0095,Electronics,190,3,50,35
2025-01-02,WH_B,Central,SKU0096,Hardware,191,0,27,71
2025-01-02,WH_B,Central,SKU0097,Office,171,1,45,94
2025-01-02,WH_B,Central,SKU0098,Housewares,47,2,18,87
2025-01-02,WH_B,Central,SKU0099,Office,63,4,36,40
2025-01-02,WH_B,Central,SKU0100,Office,143,4,26,35
2025-01-02,WH_C,West,SKU0001,Housewares,96,4,43,86
2025-01-02,WH_C,West,SKU0002,Electronics,216,1,48,108
2025-01-02,WH_C,West,SKU0003,Hardware,90,3,38,77
2025-01-02,WH_C,West,SKU0004,Hardware,137,4,39,82
2025-01-02,WH_C,West,SKU0005,Sports,116,1,18,110
2025-01-02,WH_C,West,SKU0006,Sports,198,3,36,38
2025-01-02,WH_C,West,SKU0007,Office,124,1,21,101
2025-01-02,WH_C,West,SKU0008,Electronics,287,3,39,66
2025-01-02,WH_C,West,SKU0009,Hardware,111,2,24,72
2025-01-02,WH_C,West,SKU0010,Electronics,52,3,24,74
2025-01-02,WH_C,West,SKU0011,Hardware,143,1,40,46
2025-01-02,WH_C,West,SKU0012,Housewares,171,7,20,69
2025-01-02,WH_C,West,SKU0013,Electronics,245,3,39,112
2025-01-02,WH_C,West,SKU0014,Electronics,145,3,23,115
2025-01-02,WH_C,West,SKU0015,Housewares,205,0,48,41
2025-01-02,WH_C,West,SKU0016,Housewares,182,0,42,95
2025-01-02,WH_C,West,SKU0017,Hardware,160,4,16,76
2025-01-02,WH_C,West,SKU0018,Housewares,94,6,26,57
2025-01-02,WH_C,West,SKU0019,Sports,94,0,46,54
2025-01-02,WH_C,West,SKU0020,Electronics,110,5,23,49
2025-01-02,WH_C,West,SKU0021,Sports,55,2,33,42
2025-01-02,WH_C,West,SKU0022,Sports,159,2,49,97
2025-01-02,WH_C,West,SKU0023,Hardware,38,4,36,109
2025-01-02,WH_C,West,SKU0024,Electronics,80,0,39,49
2025-01-02,WH_C,West,SKU0025,Office,75,5,26,118
2025-01-02,WH_C,West,SKU0026,Hardware,244,3,25,86
2025-01-02,WH_C,West,SKU0027,Electronics,48,3,41,76
2025-01-02,WH_C,West,SKU0028,Electronics,264,1,30,86
2025-01-02,WH_C,West,SKU0029,Sports,175,5,33,87
2025-01-02,WH_C,West,SKU0030,Housewares,84,2,49,60
2025-01-02,WH_C,West,SKU0031,Sports,106,0,45,54
2025-01-02,WH_C,West,SKU0032,Sports,125,0,43,89
2025-01-02,WH_C,West,SKU0033,Housewares,88,0,39,94
2025-01-02,WH_C,West,SKU0034,Office,142,5,41,50
2025-01-02,WH_C,West,SKU0035,Hardware,94,3,23,62
2025-01-02,WH_C,West,SKU0036,Housewares,32,3,45,77
2025-01-02,WH_C,West,SKU0037,Sports,161,0,21,96
2025-01-02,WH_C,West,SKU0038,Housewares,60,2,33,40
2025-01-02,WH_C,West,SKU0039,Office,45,2,32,87
2025-01-02,WH_C,West,SKU0040,Housewares,166,4,24,85
2025-01-02,WH_C,West,SKU0041,Sports,39,2,29,87
2025-01-02,WH_C,West,SKU0042,Electronics,149,7,16,83
2025-01-02,WH_C,West,SKU0043,Hardware,50,3,40,94
2025-01-02,WH_C,West,SKU0044,Hardware,171,3,30,79
2025-01-02,WH_C,West,SKU0045,Electronics,53,2,38,58
2025-01-02,WH_C,West,SKU0046,Hardware,37,2,35,42
2025-01-02,WH_C,West,SKU0047,Electronics,267,3,36,48
2025-01-02,WH_C,West,SKU0048,Hardware,84,2,17,66
2025-01-02,WH_C,West,SKU0049,Housewares,140,0,23,120
2025-01-02,WH_C,West,SKU0050,Hardware,205,3,43,108
2025-01-02,WH_C,West,SKU0051,Hardware,39,0,20,32
2025-01-02,WH_C,West,SKU0052,Hardware,139,2,28,49
2025-01-02,WH_C,West,SKU0053,Hardware,235,0,48,84
2025-01-02,WH_C,West,SKU0054,Office,54,0,33,60
2025-01-02,WH_C,West,SKU0055,Housewares,90,6,22,36
2025-01-02,WH_C,West,SKU0056,Housewares,79,3,41,111
2025-01-02,WH_C,West,SKU0057,Electronics,259,3,44,38
2025-01-02,WH_C,West,SKU0058,Sports,49,3,46,106
2025-01-02,WH_C,West,SKU0059,Electronics,243,2,16,110
2025-01-02,WH_C,West,SKU0060,Hardware,213,5,30,48
2025-01-02,WH_C,West,SKU0061,Office,105,5,42,30
2025-01-02,WH_C,West,SKU0062,Housewares,183,0,37,60
2025-01-02,WH_C,West,SKU0063,Housewares,182,0,41,53
2025-01-02,WH_C,West,SKU0064,Sports,193,1,20,97
2025-01-02,WH_C,West,SKU0065,Sports,111,3,19,97
2025-01-02,WH_C,West,SKU0066,Sports,162,3,47,94
2025-01-02,WH_C,West,SKU0067,Hardware,241,3,16,79
2025-01-02,WH_C,West,SKU0068,Electronics,193,4,17,111
2025-01-02,WH_C,West,SKU0069,Hardware,178,0,38,62
2025-01-02,WH_C,West,SKU0070,Hardware,39,4,37,38
2025-01-02,WH_C,West,SKU0071,Hardware,148,5,30,114
2025-01-02,WH_C,West,SKU0072,Office,178,3,21,104
2025-01-02,WH_C,West,SKU0073,Office,103,3,23,35
2025-01-02,WH_C,West,SKU0074,Hardware,143,0,49,73
2025-01-02,WH_C,West,SKU0075,Sports,199,1,26,117
2025-01-02,WH_C,West,SKU0076,Hardware,183,0,45,110
2025-01-02,WH_C,West,SKU0077,Office,59,0,23,38
2025-01-02,WH_C,West,SKU0078,Housewares,153,5,17,67
2025-01-02,WH_C,West,SKU0079,Hardware,92,7,17,55
2025-01-02,WH_C,West,SKU0080,Hardware,51,2,35,69
2025-01-02,WH_C,West,SKU0081,Housewares,126,7,40,99
2025-01-02,WH_C,West,SKU0082,Hardware,183,0,31,34
2025-01-02,WH_C,West,SKU0083,Housewares,195,7,27,66
2025-01-02,WH_C,West,SKU0084,Office,124,4,18,113
2025-01-02,WH_C,West,SKU0085,Hardware,151,4,32,45
2025-01-02,WH_C,West,SKU0086,Hardware,167,3,42,81
2025-01-02,WH_C,West,SKU0087,Office,133,2,39,73
2025-01-02,WH_C,West,SKU0088,Housewares,59,2,46,118
2025-01-02,WH_C,West,SKU0089,Electronics,188,2,38,96
2025-01-02,WH_C,West,SKU0090,Electronics,113,0,20,84
2025-01-02,WH_C,West,SKU0091,Electronics,57,5,42,107
2025-01-02,WH_C,West,SKU0092,Housewares,75,0,49,67
2025-01-02,WH_C,West,SKU0093,Sports,92,4,21,40
2025-01-02,WH_C,West,SKU0094,Hardware,134,2,33,69
2025-01-02,WH_C,West,SKU0095,Electronics,193,1,42,51
2025-01-02,WH_C,West,SKU0096,Hardware,275,0,43,74
2025-01-02,WH_C,West,SKU0097,Office,127,3,17,75
2025-01-02,WH_C,West,SKU0098,Housewares,161,3,42,65
2025-01-02,WH_C,West,SKU0099,Office,182,4,18,39
2025-01-02,WH_C,West,SKU0100,Office,193,5,40,76
2025-01-03,WH_A,East,SKU0001,Housewares,152,2,25,33
2025-01-03,WH_A,East,SKU0002,Electronics,79,4,43,34
2025-01-03,WH_A,East,SKU0003,Hardware,73,3,19,60
2025-01-03,WH_A,East,SKU0004,Hardware,251,1,38,76
2025-01-03,WH_A,East,SKU0005,Sports,103,6,17,107
2025-01-03,WH_A,East,SKU0006,Sports,46,1,43,77
2025-01-03,WH_A,East,SKU0007,Office,107,4,43,39
2025-01-03,WH_A,East,SKU0008,Electronics,229,5,23,97
2025-01-03,WH_A,East,SKU0009,Hardware,151,3,40,70
2025-01-03,WH_A,East,SKU0010,Electronics,252,7,32,61
2025-01-03,WH_A,East,SKU0011,Hardware,56,3,16,53
2025-01-03,WH_A,East,SKU0012,Housewares,153,3,48,79
2025-01-03,WH_A,East,SKU0013,Electronics,226,2,22,63
2025-01-03,WH_A,East,SKU0014,Electronics,120,2,43,57
2025-01-03,WH_A,East,SKU0015,Housewares,185,7,33,118
2025-01-03,WH_A,East,SKU0016,Housewares,139,0,27,45
2025-01-03,WH_A,East,SKU0017,Hardware,74,8,19,87
2025-01-03,WH_A,East,SKU0018,Housewares,55,6,43,41
2025-01-03,WH_A,East,SKU0019,Sports,210,1,35,115
2025-01-03,WH_A,East,SKU0020,Electronics,156,6,19,100
2025-01-03,WH_A,East,SKU0021,Sports,154,2,33,68
2025-01-03,WH_A,East,SKU0022,Sports,54,0,26,76
2025-01-03,WH_A,East,SKU0023,Hardware,203,0,29,45
2025-01-03,WH_A,East,SKU0024,Electronics,99,1,23,60
2025-01-03,WH_A,East,SKU0025,Office,148,0,16,76
2025-01-03,WH_A,East,SKU0026,Hardware,228,4,38,89
2025-01-03,WH_A,East,SKU0027,Electronics,205,3,23,108
2025-01-03,WH_A,East,SKU0028,Electronics,71,0,19,69
2025-01-03,WH_A,East,SKU0029,Sports,137,3,45,97
2025-01-03,WH_A,East,SKU0030,Housewares,117,2,41,103
2025-01-03,WH_A,East,SKU0031,Sports,43,3,23,70
2025-01-03,WH_A,East,SKU0032,Sports,189,1,19,87
2025-01-03,WH_A,East,SKU0033,Housewares,140,0,48,74
2025-01-03,WH_A,East,SKU0034,Office,50,1,50,111
2025-01-03,WH_A,East,SKU0035,Hardware,230,5,26,46
2025-01-03,WH_A,East,SKU0036,Housewares,140,4,47,37
2025-01-03,WH_A,East,SKU0037,Sports,40,2,48,49
2025-01-03,WH_A,East,SKU0038,Housewares,109,3,25,50
2025-01-03,WH_A,East,SKU0039,Office,125,3,29,74
2025-01-03,WH_A,East,SKU0040,Housewares,153,2,33,40
2025-01-03,WH_A,East,SKU0041,Sports,85,2,27,111
2025-01-03,WH_A,East,SKU0042,Electronics,232,4,32,46
2025-01-03,WH_A,East,SKU0043,Hardware,244,0,34,108
2025-01-03,WH_A,East,SKU0044,Hardware,200,4,20,94
2025-01-03,WH_A,East,SKU0045,Electronics,246,0,25,105
2025-01-03,WH_A,East,SKU0046,Hardware,239,7,24,51
2025-01-03,WH_A,East,SKU0047,Electronics,263,4,36,102
2025-01-03,WH_A,East,SKU0048,Hardware,42,2,16,40
2025-01-03,WH_A,East,SKU0049,Housewares,40,2,31,113
2025-01-03,WH_A,East,SKU0050,Hardware,104,3,41,109
2025-01-03,WH_A,East,SKU0051,Hardware,249,4,16,93
2025-01-03,WH_A,East,SKU0052,Hardware,250,1,49,67
2025-01-03,WH_A,East,SKU0053,Hardware,262,1,34,91
2025-01-03,WH_A,East,SKU0054,Office,82,2,40,68
2025-01-03,WH_A,East,SKU0055,Housewares,146,3,19,118
2025-01-03,WH_A,East,SKU0056,Housewares,34,4,25,86
2025-01-03,WH_A,East,SKU0057,Electronics,190,4,45,89
2025-01-03,WH_A,East,SKU0058,Sports,72,0,36,107
2025-01-03,WH_A,East,SKU0059,Electronics,67,2,35,70
2025-01-03,WH_A,East,SKU0060,Hardware,145,2,40,46
2025-01-03,WH_A,East,SKU0061,Office,114,4,47,101
2025-01-03,WH_A,East,SKU0062,Housewares,46,3,35,60
2025-01-03,WH_A,East,SKU0063,Housewares,139,0,22,64
2025-01-03,WH_A,East,SKU0064,Sports,125,2,30,48
2025-01-03,WH_A,East,SKU0065,Sports,31,4,18,67
2025-01-03,WH_A,East,SKU0066,Sports,133,5,41,61
2025-01-03,WH_A,East,SKU0067,Hardware,81,5,35,103
2025-01-03,WH_A,East,SKU0068,Electronics,141,2,27,50
2025-01-03,WH_A,East,SKU0069,Hardware,199,2,47,89
2025-01-03,WH_A,East,SKU0070,Hardware,201,3,34,93
2025-01-03,WH_A,East,SKU0071,Hardware,36,3,20,80
2025-01-03,WH_A,East,SKU0072,Office,153,5,44,60
2025-01-03,WH_A,East,SKU0073,Office,84,0,37,36
2025-01-03,WH_A,East,SKU0074,Hardware,19,4,33,93
2025-01-03,WH_A,East,SKU0075,Sports,158,2,45,66
2025-01-03,WH_A,East,SKU0076,Hardware,208,0,15,43
2025-01-03,WH_A,East,SKU0077,Office,135,4,23,63
2025-01-03,WH_A,East,SKU0078,Housewares,107,0,40,76
2025-01-03,WH_A,East,SKU0079,Hardware,37,3,40,36
2025-01-03,WH_A,East,SKU0080,Hardware,216,3,50,54
2025-01-03,WH_A,East,SKU0081,Housewares,111,4,50,66
2025-01-03,WH_A,East,SKU0082,Hardware,54,1,39,94
2025-01-03,WH_A,East,SKU0083,Housewares,146,2,50,65
2025-01-03,WH_A,East,SKU0084,Office,178,1,22,46
2025-01-03,WH_A,East,SKU0085,Hardware,57,1,40,77
2025-01-03,WH_A,East,SKU0086,Hardware,146,6,50,76
2025-01-03,WH_A,East,SKU0087,Office,42,0,27,107
2025-01-03,WH_A,East,SKU0088,Housewares,164,2,40,94
2025-01-03,WH_A,East,SKU0089,Electronics,35,5,17,34
2025-01-03,WH_A,East,SKU0090,Electronics,70,6,36,90
2025-01-03,WH_A,East,SKU0091,Electronics,219,2,44,49
2025-01-03,WH_A,East,SKU0092,Housewares,196,1,47,47
2025-01-03,WH_A,East,SKU0093,Sports,110,3,35,50
2025-01-03,WH_A,East,SKU0094,Hardware,181,6,34,105
2025-01-03,WH_A,East,SKU0095,Electronics,148,1,47,95
2025-01-03,WH_A,East,SKU0096,Hardware,222,1,46,120
2025-01-03,WH_A,East,SKU0097,Office,184,3,34,90
2025-01-03,WH_A,East,SKU0098,Housewares,20,3,38,72
2025-01-03,WH_A,East,SKU0099,Office,178,1,22,83
2025-01-03,WH_A,East,SKU0100,Office,181,1,34,118
2025-01-03,WH_B,Central,SKU0001,Housewares,170,4,16,106
2025-01-03,WH_B,Central,SKU0002,Electronics,209,4,31,113
2025-01-03,WH_B,Central,SKU0003,Hardware,245,1,29,36
2025-01-03,WH_B,Central,SKU0004,Hardware,222,6,45,51
2025-01-03,WH_B,Central,SKU0005,Sports,150,2,39,48
2025-01-03,WH_B,Central,SKU0006,Sports,207,4,30,34
2025-01-03,WH_B,Central,SKU0007,Office,170,7,22,54
2025-01-03,WH_B,Central,SKU0008,Electronics,27,4,43,70
2025-01-03,WH_B,Central,SKU0009,Hardware,178,3,24,82
2025-01-03,WH_B,Central,SKU0010,Electronics,289,4,28,82
2025-01-03,WH_B,Central,SKU0011,Hardware,212,5,45,37
2025-01-03,WH_B,Central,SKU0012,Housewares,196,1,23,96
2025-01-03,WH_B,Central,SKU0013,Electronics,91,0,50,71
2025-01-03,WH_B,Central,SKU0014,Electronics,285,0,45,97
2025-01-03,WH_B,Central,SKU0015,Housewares,113,2,35,52
2025-01-03,WH_B,Central,SKU0016,Housewares,140,4,49,73
2025-01-03,WH_B,Central,SKU0017,Hardware,231,1,37,116
2025-01-03,WH_B,Central,SKU0018,Housewares,192,3,31,108
2025-01-03,WH_B,Central,SKU0019,Sports,140,6,27,61
2025-01-03,WH_B,Central,SKU0020,Electronics,132,4,50,68
2025-01-03,WH_B,Central,SKU0021,Sports,83,5,34,66
2025-01-03,WH_B,Central,SKU0022,Sports,201,0,28,118
2025-01-03,WH_B,Central,SKU0023,Hardware,283,1,46,70
2025-01-03,WH_B,Central,SKU0024,Electronics,193,4,37,101
2025-01-03,WH_B,Central,SKU0025,Office,102,3,33,45
2025-01-03,WH_B,Central,SKU0026,Hardware,235,6,49,78
2025-01-03,WH_B,Central,SKU0027,Electronics,171,8,37,48
2025-01-03,WH_B,Central,SKU0028,Electronics,137,0,17,66
2025-01-03,WH_B,Central,SKU0029,Sports,47,3,37,86
2025-01-03,WH_B,Central,SKU0030,Housewares,199,4,31,91
2025-01-03,WH_B,Central,SKU0031,Sports,72,0,27,98
2025-01-03,WH_B,Central,SKU0032,Sports,86,1,50,119
2025-01-03,WH_B,Central,SKU0033,Housewares,83,4,23,43
2025-01-03,WH_B,Central,SKU0034,Office,193,3,30,61
2025-01-03,WH_B,Central,SKU0035,Hardware,32,3,48,58
2025-01-03,WH_B,Central,SKU0036,Housewares,194,1,29,36
2025-01-03,WH_B,Central,SKU0037,Sports,43,3,41,72
2025-01-03,WH_B,Central,SKU0038,Housewares,132,4,21,117
2025-01-03,WH_B,Central,SKU0039,Office,53,3,15,100
2025-01-03,WH_B,Central,SKU0040,Housewares,51,2,41,113
2025-01-03,WH_B,Central,SKU0041,Sports,148,2,45,113
2025-01-03,WH_B,Central,SKU0042,Electronics,116,2,33,71
2025-01-03,WH_B,Central,SKU0043,Hardware,132,4,18,41
2025-01-03,WH_B,Central,SKU0044,Hardware,246,0,29,98
2025-01-03,WH_B,Central,SKU0045,Electronics,25,5,26,83
2025-01-03,WH_B,Central,SKU0046,Hardware,85,8,17,80
2025-01-03,WH_B,Central,SKU0047,Electronics,198,3,26,67
2025-01-03,WH_B,Central,SKU0048,Hardware,56,7,15,68
2025-01-03,WH_B,Central,SKU0049,Housewares,185,5,21,72
2025-01-03,WH_B,Central,SKU0050,Hardware,139,4,44,112
2025-01-03,WH_B,Central,SKU0051,Hardware,230,1,48,93
2025-01-03,WH_B,Central,SKU0052,Hardware,67,2,47,89
2025-01-03,WH_B,Central,SKU0053,Hardware,122,2,27,44
2025-01-03,WH_B,Central,SKU0054,Office,110,4,25,88
2025-01-03,WH_B,Central,SKU0055,Housewares,185,5,31,53
2025-01-03,WH_B,Central,SKU0056,Housewares,11,2,36,67
2025-01-03,WH_B,Central,SKU0057,Electronics,223,0,27,52
2025-01-03,WH_B,Central,SKU0058,Sports,175,2,40,84
2025-01-03,WH_B,Central,SKU0059,Electronics,226,4,35,41
2025-01-03,WH_B,Central,SKU0060,Hardware,160,6,21,53
2025-01-03,WH_B,Central,SKU0061,Office,67,4,45,71
2025-01-03,WH_B,Central,SKU0062,Housewares,80,1,15,63
2025-01-03,WH_B,Central,SKU0063,Housewares,114,5,30,87
2025-01-03,WH_B,Central,SKU0064,Sports,106,6,36,68
2025-01-03,WH_B,Central,SKU0065,Sports,164,0,15,63
2025-01-03,WH_B,Central,SKU0066,Sports,188,0,38,118
2025-01-03,WH_B,Central,SKU0067,Hardware,115,2,18,115
2025-01-03,WH_B,Central,SKU0068,Electronics,65,0,44,69
2025-01-03,WH_B,Central,SKU0069,Hardware,89,1,40,117
2025-01-03,WH_B,Central,SKU0070,Hardware,195,0,34,118
2025-01-03,WH_B,Central,SKU0071,Hardware,69,6,33,77
2025-01-03,WH_B,Central,SKU0072,Office,193,2,29,58
2025-01-03,WH_B,Central,SKU0073,Office,47,3,45,49
2025-01-03,WH_B,Central,SKU0074,Hardware,180,3,38,83
2025-01-03,WH_B,Central,SKU0075,Sports,206,5,50,90
2025-01-03,WH_B,Central,SKU0076,Hardware,218,2,28,61
2025-01-03,WH_B,Central,SKU0077,Office,185,1,20,97
2025-01-03,WH_B,Central,SKU0078,Housewares,131,3,48,120
2025-01-03,WH_B,Central,SKU0079,Hardware,165,1,19,102
2025-01-03,WH_B,Central,SKU0080,Hardware,82,2,18,100
2025-01-03,WH_B,Central,SKU0081,Housewares,148,1,27,103
2025-01-03,WH_B,Central,SKU0082,Hardware,195,4,24,51
2025-01-03,WH_B,Central,SKU0083,Housewares,110,2,48,86
2025-01-03,WH_B,Central,SKU0084,Office,49,4,28,104
2025-01-03,WH_B,Central,SKU0085,Hardware,187,1,20,95
2025-01-03,WH_B,Central,SKU0086,Hardware,195,0,18,88
2025-01-03,WH_B,Central,SKU0087,Office,55,0,47,83
2025-01-03,WH_B,Central,SKU0088,Housewares,140,2,18,101
2025-01-03,WH_B,Central,SKU0089,Electronics,177,5,34,32
2025-01-03,WH_B,Central,SKU0090,Electronics,162,1,31,30
2025-01-03,WH_B,Central,SKU0091,Electronics,107,5,19,35
2025-01-03,WH_B,Central,SKU0092,Housewares,117,3,37,119
2025-01-03,WH_B,Central,SKU0093,Sports,40,4,49,37
2025-01-03,WH_B,Central,SKU0094,Hardware,53,2,45,34
2025-01-03,WH_B,Central,SKU0095,Electronics,121,3,41,53
2025-01-03,WH_B,Central,SKU0096,Hardware,64,0,41,77
2025-01-03,WH_B,Central,SKU0097,Office,121,4,43,78
2025-01-03,WH_B,Central,SKU0098,Housewares,92,0,20,117
2025-01-03,WH_B,Central,SKU0099,Office,195,7,49,47
2025-01-03,WH_B,Central,SKU0100,Office,187,1,37,45
2025-01-03,WH_C,West,SKU0001,Housewares,63,5,49,80
2025-01-03,WH_C,West,SKU0002,Electronics,210,1,23,58
2025-01-03,WH_C,West,SKU0003,Hardware,23,1,16,68
2025-01-03,WH_C,West,SKU0004,Hardware,194,6,49,84
2025-01-03,WH_C,West,SKU0005,Sports,159,2,39,59
2025-01-03,WH_C,West,SKU0006,Sports,80,0,44,74
2025-01-03,WH_C,West,SKU0007,Office,67,2,32,54
2025-01-03,WH_C,West,SKU0008,Electronics,65,9,17,114
2025-01-03,WH_C,West,SKU0009,Hardware,180,1,16,60
2025-01-03,WH_C,West,SKU0010,Electronics,96,5,19,42
2025-01-03,WH_C,West,SKU0011,Hardware,241,0,17,87
2025-01-03,WH_C,West,SKU0012,Housewares,182,1,18,61
2025-01-03,WH_C,West,SKU0013,Electronics,62,5,40,86
2025-01-03,WH_C,West,SKU0014,Electronics,106,5,49,57
2025-01-03,WH_C,West,SKU0015,Housewares,34,4,23,94
2025-01-03,WH_C,West,SKU0016,Housewares,98,1,29,103
2025-01-03,WH_C,West,SKU0017,Hardware,134,5,35,60
2025-01-03,WH_C,West,SKU0018,Housewares,93,2,24,114
2025-01-03,WH_C,West,SKU0019,Sports,143,3,29,82
2025-01-03,WH_C,West,SKU0020,Electronics,155,0,32,37
2025-01-03,WH_C,West,SKU0021,Sports,162,5,26,110
2025-01-03,WH_C,West,SKU0022,Sports,192,3,42,101
2025-01-03,WH_C,West,SKU0023,Hardware,193,3,18,74
2025-01-03,WH_C,West,SKU0024,Electronics,255,4,39,97
2025-01-03,WH_C,West,SKU0025,Office,112,8,41,82
2025-01-03,WH_C,West,SKU0026,Hardware,86,3,34,78
2025-01-03,WH_C,West,SKU0027,Electronics,95,2,49,90
2025-01-03,WH_C,West,SKU0028,Electronics,116,2,29,68
2025-01-03,WH_C,West,SKU0029,Sports,57,5,44,37
2025-01-03,WH_C,West,SKU0030,Housewares,152,5,41,83
2025-01-03,WH_C,West,SKU0031,Sports,175,2,48,47
2025-01-03,WH_C,West,SKU0032,Sports,97,1,30,62
2025-01-03,WH_C,West,SKU0033,Housewares,84,2,36,112
2025-01-03,WH_C,West,SKU0034,Office,30,1,43,77
2025-01-03,WH_C,West,SKU0035,Hardware,68,4,49,54
2025-01-03,WH_C,West,SKU0036,Housewares,30,2,32,78
2025-01-03,WH_C,West,SKU0037,Sports,188,1,17,39
2025-01-03,WH_C,West,SKU0038,Housewares,84,2,50,57
2025-01-03,WH_C,West,SKU0039,Office,154,6,28,72
2025-01-03,WH_C,West,SKU0040,Housewares,106,2,15,57
2025-01-03,WH_C,West,SKU0041,Sports,72,2,22,91
2025-01-03,WH_C,West,SKU0042,Electronics,105,3,28,80
2025-01-03,WH_C,West,SKU0043,Hardware,101,5,50,71
2025-01-03,WH_C,West,SKU0044,Hardware,124,3,39,89
2025-01-03,WH_C,West,SKU0045,Electronics,221,2,37,69
2025-01-03,WH_C,West,SKU0046,Hardware,126,2,38,95
